Region,Fuel,Year,ModalType,Value,Unnamed: 5,Unit,Source,Updated at,Updated by
NL,Mobility_Passenger,2036,MT_PSNG_RAIL_RE,0.07,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2037,MT_PSNG_RAIL_RE,0.07,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2038,MT_PSNG_RAIL_RE,0.07,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2039,MT_PSNG_RAIL_RE,0.07,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2026,MT_PSNG_ROAD_CONV,0.512,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2027,MT_PSNG_ROAD_CONV,0.474,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2028,MT_PSNG_ROAD_CONV,0.436,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2029,MT_PSNG_ROAD_CONV,0.398,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2031,MT_PSNG_ROAD_CONV,0.294,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2032,MT_PSNG_ROAD_CONV,0.228,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2033,MT_PSNG_ROAD_CONV,0.162,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2034,MT_PSNG_ROAD_CONV,0.096,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2036,MT_PSNG_ROAD_CONV,0.024,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2037,MT_PSNG_ROAD_CONV,0.018,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2038,MT_PSNG_ROAD_CONV,0.012,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2039,MT_PSNG_ROAD_CONV,0.006,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2026,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2027,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2028,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2029,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2031,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2032,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2033,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2034,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2036,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2037,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2038,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2039,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2026,MT_PSNG_AIR_CONV,0.062,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2027,MT_PSNG_AIR_CONV,0.054,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2028,MT_PSNG_AIR_CONV,0.046,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2029,MT_PSNG_AIR_CONV,0.038,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2031,MT_PSNG_AIR_CONV,0.026,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2032,MT_PSNG_AIR_CONV,0.022,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2033,MT_PSNG_AIR_CONV,0.018,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2034,MT_PSNG_AIR_CONV,0.014,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2036,MT_PSNG_AIR_CONV,0.008,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2037,MT_PSNG_AIR_CONV,0.006,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2038,MT_PSNG_AIR_CONV,0.004,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2039,MT_PSNG_AIR_CONV,0.002,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,Mobility_Passenger,2026,MT_PSNG_ROAD_RE,0.0466,,Fraction,interpolated,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
NL,Mobility_Passenger,2027,MT_PSNG_ROAD_RE,0.0466,,Fraction,interpolated,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
NL,Mobility_Passenger,2028,MT_PSNG_ROAD_RE,0.0466,,Fraction,interpolated,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
NL,Mobility_Passenger,2029,MT_PSNG_ROAD_RE,0.0466,,Fraction,interpolated,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
NL,Mobility_Passenger,2031,MT_PSNG_ROAD_RE,0.0466,,Fraction,interpolated,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
NL,Mobility_Passenger,2032,MT_PSNG_ROAD_RE,0.0466,,Fraction,interpolated,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
NL,Mobility_Passenger,2033,MT_PSNG_ROAD_RE,0.0466,,Fraction,interpolated,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
NL,Mobility_Passenger,2034,MT_PSNG_ROAD_RE,0.0466,,Fraction,interpolated,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
NL,Mobility_Passenger,2036,MT_PSNG_ROAD_RE,0.0466,,Fraction,interpolated,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
NL,Mobility_Passenger,2037,MT_PSNG_ROAD_RE,0.0466,,Fraction,interpolated,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
NL,Mobility_Passenger,2038,MT_PSNG_ROAD_RE,0.0466,,Fraction,interpolated,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
NL,Mobility_Passenger,2039,MT_PSNG_ROAD_RE,0.0466,,Fraction,interpolated,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
NO,Mobility_Freight,2026,MT_FRT_ROAD,0.806,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2027,MT_FRT_ROAD,0.802,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2028,MT_FRT_ROAD,0.798,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2029,MT_FRT_ROAD,0.794,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2031,MT_FRT_ROAD,0.784,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2032,MT_FRT_ROAD,0.778,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2033,MT_FRT_ROAD,0.772,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2034,MT_FRT_ROAD,0.766,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2036,MT_FRT_ROAD,0.754,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2037,MT_FRT_ROAD,0.748,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2038,MT_FRT_ROAD,0.742,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2039,MT_FRT_ROAD,0.736,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2026,MT_FRT_RAIL,0.138,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2027,MT_FRT_RAIL,0.136,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2028,MT_FRT_RAIL,0.134,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2029,MT_FRT_RAIL,0.132,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2031,MT_FRT_RAIL,0.13,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2032,MT_FRT_RAIL,0.13,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2033,MT_FRT_RAIL,0.13,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2034,MT_FRT_RAIL,0.13,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2036,MT_FRT_RAIL,0.13,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2037,MT_FRT_RAIL,0.13,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2038,MT_FRT_RAIL,0.13,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2039,MT_FRT_RAIL,0.13,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2026,MT_FRT_SHIP,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2027,MT_FRT_SHIP,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2028,MT_FRT_SHIP,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2029,MT_FRT_SHIP,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2031,MT_FRT_SHIP,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2032,MT_FRT_SHIP,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2033,MT_FRT_SHIP,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2034,MT_FRT_SHIP,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2036,MT_FRT_SHIP,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2037,MT_FRT_SHIP,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2038,MT_FRT_SHIP,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2039,MT_FRT_SHIP,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2026,MT_FRT_RAIL_RE,0.098,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2027,MT_FRT_RAIL_RE,0.096,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2028,MT_FRT_RAIL_RE,0.094,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2029,MT_FRT_RAIL_RE,0.092,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2031,MT_FRT_RAIL_RE,0.09,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2032,MT_FRT_RAIL_RE,0.09,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2033,MT_FRT_RAIL_RE,0.09,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2034,MT_FRT_RAIL_RE,0.09,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2036,MT_FRT_RAIL_RE,0.09,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2037,MT_FRT_RAIL_RE,0.09,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2038,MT_FRT_RAIL_RE,0.09,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2039,MT_FRT_RAIL_RE,0.09,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2026,MT_FRT_ROAD_CONV,0.566,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2027,MT_FRT_ROAD_CONV,0.522,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2028,MT_FRT_ROAD_CONV,0.478,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2029,MT_FRT_ROAD_CONV,0.434,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2031,MT_FRT_ROAD_CONV,0.318,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2032,MT_FRT_ROAD_CONV,0.246,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2033,MT_FRT_ROAD_CONV,0.174,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2034,MT_FRT_ROAD_CONV,0.102,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2036,MT_FRT_ROAD_CONV,0.024,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2037,MT_FRT_ROAD_CONV,0.018,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2038,MT_FRT_ROAD_CONV,0.012,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2039,MT_FRT_ROAD_CONV,0.006,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2026,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2027,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2028,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2029,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2031,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2032,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2033,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2034,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2036,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2037,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2038,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2039,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2026,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2027,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2028,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2029,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2031,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2032,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2033,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2034,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2036,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2037,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2038,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Freight,2039,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2026,MT_PSNG_ROAD,0.804,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2027,MT_PSNG_ROAD,0.798,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2028,MT_PSNG_ROAD,0.792,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2029,MT_PSNG_ROAD,0.786,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2031,MT_PSNG_ROAD,0.776,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2032,MT_PSNG_ROAD,0.772,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2033,MT_PSNG_ROAD,0.768,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2034,MT_PSNG_ROAD,0.764,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2036,MT_PSNG_ROAD,0.754,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2037,MT_PSNG_ROAD,0.748,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2038,MT_PSNG_ROAD,0.742,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2039,MT_PSNG_ROAD,0.736,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2026,MT_PSNG_RAIL,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2027,MT_PSNG_RAIL,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2028,MT_PSNG_RAIL,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2029,MT_PSNG_RAIL,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2031,MT_PSNG_RAIL,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2032,MT_PSNG_RAIL,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2033,MT_PSNG_RAIL,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2034,MT_PSNG_RAIL,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2036,MT_PSNG_RAIL,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2037,MT_PSNG_RAIL,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2038,MT_PSNG_RAIL,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2039,MT_PSNG_RAIL,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2026,MT_PSNG_AIR,0.088,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2027,MT_PSNG_AIR,0.086,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2028,MT_PSNG_AIR,0.084,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2029,MT_PSNG_AIR,0.082,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2031,MT_PSNG_AIR,0.08,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2032,MT_PSNG_AIR,0.08,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2033,MT_PSNG_AIR,0.08,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2034,MT_PSNG_AIR,0.08,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2036,MT_PSNG_AIR,0.08,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2037,MT_PSNG_AIR,0.08,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2038,MT_PSNG_AIR,0.08,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2039,MT_PSNG_AIR,0.08,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2026,MT_PSNG_RAIL_RE,0.04,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2027,MT_PSNG_RAIL_RE,0.04,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2028,MT_PSNG_RAIL_RE,0.04,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2029,MT_PSNG_RAIL_RE,0.04,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2031,MT_PSNG_RAIL_RE,0.038,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2032,MT_PSNG_RAIL_RE,0.036,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2033,MT_PSNG_RAIL_RE,0.034,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
