Region,Technology,Fuel,Mode_of_operation,Year,Value,Unnamed: 6,Unit,Source,Updated at,Updated by
World,FRT_Ship_Conv,Powerfuel,2,2037,0.1899,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Powerfuel,2,2038,0.1899,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Powerfuel,2,2039,0.1899,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2026,0.20428,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2027,0.20306,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2028,0.20184,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2029,0.20062,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2031,0.1994,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2032,0.1994,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2033,0.1994,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2034,0.1994,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2036,0.1994,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2037,0.1994,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2038,0.1994,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2039,0.1994,,PJ,interpolated,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2026,1.11268,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2027,1.10986,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2028,1.10704,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2029,1.10422,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2031,1.09866,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2032,1.09592,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2033,1.09318,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2034,1.09044,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2036,1.08502,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2037,1.08234,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2038,1.07966,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2039,1.07698,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2026,1.0288,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2027,1.0267,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2028,1.0246,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2029,1.0225,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2031,1.01936,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2032,1.01832,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2033,1.01728,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2034,1.01624,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2036,1.01418,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2037,1.01316,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2038,1.01214,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2039,1.01112,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2026,1.0288,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2027,1.0267,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2028,1.0246,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2029,1.0225,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2031,1.01936,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2032,1.01832,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2033,1.01728,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2034,1.01624,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2036,1.01418,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2037,1.01316,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2038,1.01214,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2039,1.01112,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2026,1.0288,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2027,1.0267,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2028,1.0246,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2029,1.0225,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2031,1.01936,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2032,1.01832,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2033,1.01728,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2034,1.01624,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2036,1.01418,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2037,1.01316,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2038,1.01214,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2039,1.01112,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2026,1.1013,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2027,1.0997,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2028,1.0981,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2029,1.0965,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2031,1.09332,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2032,1.09174,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2033,1.09016,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2034,1.08858,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2036,1.08542,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2037,1.08384,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2038,1.08226,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2039,1.08068,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2026,1.12362,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2027,1.12204,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2028,1.12046,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2029,1.11888,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2031,1.11576,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2032,1.11422,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2033,1.11268,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2034,1.11114,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2036,1.10806,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2037,1.10652,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2038,1.10498,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2039,1.10344,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2026,0.32114,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2027,0.31838,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2028,0.31562,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2029,0.31286,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2031,0.30868,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2032,0.30726,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2033,0.30584,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2034,0.30442,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2036,0.30166,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2037,0.30032,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2038,0.29898,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2039,0.29764,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2026,0.30122,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2027,0.29944,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2028,0.29766,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2029,0.29588,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2031,0.29284,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2032,0.29158,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2033,0.29032,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2034,0.28906,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2036,0.28658,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2037,0.28536,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2038,0.28414,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2039,0.28292,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2026,1.12362,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2027,1.12204,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2028,1.12046,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2029,1.11888,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2031,1.11576,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2032,1.11422,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2033,1.11268,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2034,1.11114,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2036,1.10806,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2037,1.10652,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2038,1.10498,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2039,1.10344,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2026,1.08466,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2027,1.08232,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2028,1.07998,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2029,1.07764,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2031,1.07414,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2032,1.07298,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2033,1.07182,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2034,1.07066,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2036,1.06836,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2037,1.06722,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2038,1.06608,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2039,1.06494,,PJ,interpolated,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Solar_Thermal,Area_Rooftop_Residential,1,2026,0.1658,,km2,interpolated,,
World,HB_Solar_Thermal,Area_Rooftop_Residential,1,2027,0.1658,,km2,interpolated,,
World,HB_Solar_Thermal,Area_Rooftop_Residential,1,2028,0.1658,,km2,interpolated,,
World,HB_Solar_Thermal,Area_Rooftop_Residential,1,2029,0.1658,,km2,interpolated,,
World,HB_Solar_Thermal,Area_Rooftop_Residential,1,2031,0.1658,,km2,interpolated,,
World,HB_Solar_Thermal,Area_Rooftop_Residential,1,2032,0.1658,,km2,interpolated,,
World,HB_Solar_Thermal,Area_Rooftop_Residential,1,2033,0.1658,,km2,interpolated,,
World,HB_Solar_Thermal,Area_Rooftop_Residential,1,2034,0.1658,,km2,interpolated,,
World,HB_Solar_Thermal,Area_Rooftop_Residential,1,2036,0.1658,,km2,interpolated,,
World,HB_Solar_Thermal,Area_Rooftop_Residential,1,2037,0.1658,,km2,interpolated,,
World,HB_Solar_Thermal,Area_Rooftop_Residential,1,2038,0.1658,,km2,interpolated,,
World,HB_Solar_Thermal,Area_Rooftop_Residential,1,2039,0.1658,,km2,interpolated,,
World,HD_Heatpump_Air,Power,1,2026,0.288,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_Air,Power,1,2027,0.286,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_Air,Power,1,2028,0.284,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_Air,Power,1,2029,0.282,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_Air,Power,1,2031,0.28,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_Air,Power,1,2032,0.28,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_Air,Power,1,2033,0.28,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_Air,Power,1,2034,0.28,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_Air,Power,1,2036,0.28,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_Air,Power,1,2037,0.28,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_Air,Power,1,2038,0.28,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_Air,Power,1,2039,0.28,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_ExcessHeat,Power,1,2026,0.198,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_ExcessHeat,Power,1,2027,0.196,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_ExcessHeat,Power,1,2028,0.194,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_ExcessHeat,Power,1,2029,0.192,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_ExcessHeat,Power,1,2031,0.19,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_ExcessHeat,Power,1,2032,0.19,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_ExcessHeat,Power,1,2033,0.19,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_ExcessHeat,Power,1,2034,0.19,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_ExcessHeat,Power,1,2036,0.19,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_ExcessHeat,Power,1,2037,0.19,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_ExcessHeat,Power,1,2038,0.19,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HD_Heatpump_ExcessHeat,Power,1,2039,0.19,,PJ,interpolated,11.10.2024,Stian Backe <stian.backe@sintef.no>
World,HHI_BF_BOF,Hardcoal,1,2026,1.5873,,PJ,interpolated,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,1,2027,1.5873,,PJ,interpolated,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,1,2028,1.5873,,PJ,interpolated,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,1,2029,1.5873,,PJ,interpolated,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,1,2031,1.5873,,PJ,interpolated,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,1,2032,1.5873,,PJ,interpolated,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,1,2033,1.5873,,PJ,interpolated,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,1,2034,1.5873,,PJ,interpolated,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,1,2036,1.5873,,PJ,interpolated,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,1,2037,1.5873,,PJ,interpolated,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,1,2038,1.5873,,PJ,interpolated,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,1,2039,1.5873,,PJ,interpolated,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Gas_Natural,2,2026,0.38896,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Natural,2,2027,0.38792,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Natural,2,2028,0.38688,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Natural,2,2029,0.38584,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Natural,2,2031,0.38376,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Natural,2,2032,0.38272,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Natural,2,2033,0.38168,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Natural,2,2034,0.38064,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Natural,2,2036,0.37856,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Natural,2,2037,0.37752,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Natural,2,2038,0.37648,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Natural,2,2039,0.37544,,PJ,interpolated,,
World,HHI_BF_BOF,Hardcoal,2,2026,1.55594,,PJ,interpolated,,
World,HHI_BF_BOF,Hardcoal,2,2027,1.55178,,PJ,interpolated,,
World,HHI_BF_BOF,Hardcoal,2,2028,1.54762,,PJ,interpolated,,
World,HHI_BF_BOF,Hardcoal,2,2029,1.54346,,PJ,interpolated,,
World,HHI_BF_BOF,Hardcoal,2,2031,1.53514,,PJ,interpolated,,
World,HHI_BF_BOF,Hardcoal,2,2032,1.53098,,PJ,interpolated,,
World,HHI_BF_BOF,Hardcoal,2,2033,1.52682,,PJ,interpolated,,
World,HHI_BF_BOF,Hardcoal,2,2034,1.52266,,PJ,interpolated,,
World,HHI_BF_BOF,Hardcoal,2,2036,1.51434,,PJ,interpolated,,
World,HHI_BF_BOF,Hardcoal,2,2037,1.51018,,PJ,interpolated,,
World,HHI_BF_BOF,Hardcoal,2,2038,1.50602,,PJ,interpolated,,
World,HHI_BF_BOF,Hardcoal,2,2039,1.50186,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Synth,3,2026,0.38896,,PJ,interpolated,,
World,HHI_BF_BOF,Gas_Synth,3,2027,0.38792,,PJ,interpolated,,
