Region,Technology,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by
World,P_Gas_CCS,2028,2852,,MEUR/GW,interpolated,,
World,P_Gas_CCS,2029,2852,,MEUR/GW,interpolated,,
World,P_Gas_CCS,2031,2824.4,,MEUR/GW,interpolated,,
World,P_Gas_CCS,2032,2796.8,,MEUR/GW,interpolated,,
World,P_Gas_CCS,2033,2769.2,,MEUR/GW,interpolated,,
World,P_Gas_CCS,2034,2741.6,,MEUR/GW,interpolated,,
World,P_Gas_CCS,2036,2686.4,,MEUR/GW,interpolated,,
World,P_Gas_CCS,2037,2658.8,,MEUR/GW,interpolated,,
World,P_Gas_CCS,2038,2631.2,,MEUR/GW,interpolated,,
World,P_Gas_CCS,2039,2603.6,,MEUR/GW,interpolated,,
World,P_Gas_Engines,2026,974,,MEUR/GW,interpolated,,
World,P_Gas_Engines,2027,968,,MEUR/GW,interpolated,,
World,P_Gas_Engines,2028,962,,MEUR/GW,interpolated,,
World,P_Gas_Engines,2029,956,,MEUR/GW,interpolated,,
World,P_Gas_Engines,2031,947.5,,MEUR/GW,interpolated,,
World,P_Gas_Engines,2032,945,,MEUR/GW,interpolated,,
World,P_Gas_Engines,2033,942.5,,MEUR/GW,interpolated,,
World,P_Gas_Engines,2034,940,,MEUR/GW,interpolated,,
World,P_Gas_Engines,2036,935,,MEUR/GW,interpolated,,
World,P_Gas_Engines,2037,932.5,,MEUR/GW,interpolated,,
World,P_Gas_Engines,2038,930,,MEUR/GW,interpolated,,
World,P_Gas_Engines,2039,927.5,,MEUR/GW,interpolated,,
World,P_Gas_OCGT,2026,757.121,,MEUR/GW,interpolated,,
World,P_Gas_OCGT,2027,753.931,,MEUR/GW,interpolated,,
World,P_Gas_OCGT,2028,750.741,,MEUR/GW,interpolated,,
World,P_Gas_OCGT,2029,747.551,,MEUR/GW,interpolated,,
World,P_Gas_OCGT,2031,743.298,,MEUR/GW,interpolated,,
World,P_Gas_OCGT,2032,742.234,,MEUR/GW,interpolated,,
World,P_Gas_OCGT,2033,741.171,,MEUR/GW,interpolated,,
World,P_Gas_OCGT,2034,740.107,,MEUR/GW,interpolated,,
World,P_Gas_OCGT,2036,737.981,,MEUR/GW,interpolated,,
World,P_Gas_OCGT,2037,736.917,,MEUR/GW,interpolated,,
World,P_Gas_OCGT,2038,735.854,,MEUR/GW,interpolated,,
World,P_Gas_OCGT,2039,734.791,,MEUR/GW,interpolated,,
World,P_Geothermal,2026,2566.8,,MEUR/GW,interpolated,06.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Geothermal,2027,2557.6,,MEUR/GW,interpolated,06.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Geothermal,2028,2548.4,,MEUR/GW,interpolated,06.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Geothermal,2029,2539.2,,MEUR/GW,interpolated,06.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Geothermal,2031,2520.8,,MEUR/GW,interpolated,06.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Geothermal,2032,2511.6,,MEUR/GW,interpolated,06.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Geothermal,2033,2502.4,,MEUR/GW,interpolated,06.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Geothermal,2034,2493.2,,MEUR/GW,interpolated,06.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Geothermal,2036,2474.8,,MEUR/GW,interpolated,06.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Geothermal,2037,2465.6,,MEUR/GW,interpolated,06.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Geothermal,2038,2456.4,,MEUR/GW,interpolated,06.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Geothermal,2039,2447.2,,MEUR/GW,interpolated,06.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_H2_OCGT,2026,870.69,,MEUR/GW,interpolated,,
World,P_H2_OCGT,2027,867.021,,MEUR/GW,interpolated,,
World,P_H2_OCGT,2028,863.352,,MEUR/GW,interpolated,,
World,P_H2_OCGT,2029,859.684,,MEUR/GW,interpolated,,
World,P_H2_OCGT,2031,854.792,,MEUR/GW,interpolated,,
World,P_H2_OCGT,2032,853.569,,MEUR/GW,interpolated,,
World,P_H2_OCGT,2033,852.346,,MEUR/GW,interpolated,,
World,P_H2_OCGT,2034,851.124,,MEUR/GW,interpolated,,
World,P_H2_OCGT,2036,848.678,,MEUR/GW,interpolated,,
World,P_H2_OCGT,2037,847.455,,MEUR/GW,interpolated,,
World,P_H2_OCGT,2038,846.232,,MEUR/GW,interpolated,,
World,P_H2_OCGT,2039,845.009,,MEUR/GW,interpolated,,
World,P_Hydro_Reservoir,2026,2100,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_Reservoir,2027,2100,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_Reservoir,2028,2100,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_Reservoir,2029,2100,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_Reservoir,2031,2100,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_Reservoir,2032,2100,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_Reservoir,2033,2100,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_Reservoir,2034,2100,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_Reservoir,2036,2100,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_Reservoir,2037,2100,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_Reservoir,2038,2100,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_Reservoir,2039,2100,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_RoR,2026,1688,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_RoR,2027,1683.5,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_RoR,2028,1679,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_RoR,2029,1674.5,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_RoR,2031,1669,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_RoR,2032,1668,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_RoR,2033,1667,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_RoR,2034,1666,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_RoR,2036,1664,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_RoR,2037,1663,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_RoR,2038,1662,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Hydro_RoR,2039,1661,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Nuclear,2026,6000,,MEUR/GW,interpolated,05.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Nuclear,2027,6000,,MEUR/GW,interpolated,05.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Nuclear,2028,6000,,MEUR/GW,interpolated,05.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Nuclear,2029,6000,,MEUR/GW,interpolated,05.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Nuclear,2031,6000,,MEUR/GW,interpolated,05.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Nuclear,2032,6000,,MEUR/GW,interpolated,05.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Nuclear,2033,6000,,MEUR/GW,interpolated,05.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Nuclear,2034,6000,,MEUR/GW,interpolated,05.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Nuclear,2036,6000,,MEUR/GW,interpolated,05.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Nuclear,2037,6000,,MEUR/GW,interpolated,05.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Nuclear,2038,6000,,MEUR/GW,interpolated,05.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Nuclear,2039,6000,,MEUR/GW,interpolated,05.09.2023,Stian Backe <stian.backe@sintef.no>
World,P_Ocean,2026,3306.4,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Ocean,2027,3145.8,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Ocean,2028,2985.2,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Ocean,2029,2824.6,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Ocean,2031,2629.5,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Ocean,2032,2595,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Ocean,2033,2560.5,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Ocean,2034,2526,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Ocean,2036,2457,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Ocean,2037,2422.5,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Ocean,2038,2388,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Ocean,2039,2353.5,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Oil,2026,9357.68,,MEUR/GW,interpolated,,
World,P_Oil,2027,9357.68,,MEUR/GW,interpolated,,
World,P_Oil,2028,9357.68,,MEUR/GW,interpolated,,
World,P_Oil,2029,9357.68,,MEUR/GW,interpolated,,
World,P_Oil,2031,9357.68,,MEUR/GW,interpolated,,
World,P_Oil,2032,9357.68,,MEUR/GW,interpolated,,
World,P_Oil,2033,9357.68,,MEUR/GW,interpolated,,
World,P_Oil,2034,9357.68,,MEUR/GW,interpolated,,
World,P_Oil,2036,9357.68,,MEUR/GW,interpolated,,
World,P_Oil,2037,9357.68,,MEUR/GW,interpolated,,
World,P_Oil,2038,9357.68,,MEUR/GW,interpolated,,
World,P_Oil,2039,9357.68,,MEUR/GW,interpolated,,
World,P_PV_Rooftop_Commercial,2026,690,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,2027,660,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,2028,630,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,2029,600,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,2031,559,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,2032,548,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,2033,537,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,2034,526,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,2036,504,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,2037,493,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,2038,482,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,2039,471,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,2026,1000.8,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,2027,960.613,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,2028,920.424,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,2029,880.235,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,2031,825.954,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,2032,811.862,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,2033,797.769,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,2034,783.677,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,2036,755.492,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,2037,741.4,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,2038,727.308,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,2039,713.215,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,2026,452,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,2027,434,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,2028,416,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,2029,398,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,2031,374,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,2032,368,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,2033,362,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,2034,356,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,2036,344,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,2037,338,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,2038,332,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,2039,326,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,2026,452,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,2027,434,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,2028,416,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,2029,398,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,2031,374,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,2032,368,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,2033,362,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,2034,356,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,2036,344,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,2037,338,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,2038,332,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,2039,326,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,2026,452,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,2027,434,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,2028,416,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,2029,398,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,2031,374,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,2032,368,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,2033,362,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,2034,356,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,2036,344,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,2037,338,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,2038,332,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,2039,326,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,2026,530,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,2027,510,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,2028,490,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,2029,470,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,2031,443,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,2032,436,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,2033,429,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,2034,422,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,2036,408,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,2037,401,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,2038,394,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,2039,387,,MEUR/GW,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2026,3539.6,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2027,3460.2,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2028,3380.8,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2029,3301.4,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2031,3184,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2032,3146,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2033,3108,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2034,3070,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2036,3005.2,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2037,2978.4,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2038,2951.6,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2039,2924.8,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2026,1861.6,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2027,1808.2,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2028,1754.8,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2029,1701.4,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2031,1628.2,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2032,1608.4,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2033,1588.6,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2034,1568.8,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2036,1534.2,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2037,1519.4,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2038,1504.6,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2039,1489.8,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2026,2702.6,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2027,2625.2,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2028,2547.8,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2029,2470.4,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2031,2364,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2032,2335,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2033,2306,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2034,2277,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2036,2226.6,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2037,2205.2,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2038,2183.8,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2039,2162.4,,MEUR/GW,interpolated,16.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,2026,1174,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,2027,1168,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,2028,1162,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,2029,1156,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,2031,1145,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,2032,1140,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,2033,1135,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,2034,1130,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,2036,1120,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,2037,1115,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,2038,1110,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
