Region,Region2,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
HU,SK,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SK,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SK,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SK,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SK,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,H2,2031,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,H2,2032,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,H2,2033,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,H2,2034,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,FR,Power,2026,0.14,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,FR,Power,2027,0.28,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,FR,Power,2028,0.42,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,FR,Power,2029,0.56,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,FR,Power,2031,0.56,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,FR,Power,2032,0.42,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,FR,Power,2033,0.28,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,FR,Power,2034,0.14,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,FR,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,FR,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,FR,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,FR,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,Power,2026,0.896,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,Power,2027,0.672,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,Power,2028,0.448,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,Power,2029,0.224,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,UK,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,Power,2026,0.342,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,Power,2027,0.294,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,Power,2028,0.246,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,Power,2029,0.198,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,Power,2031,0.17,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,Power,2032,0.19,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,Power,2033,0.21,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,Power,2034,0.23,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,Power,2036,0.25,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,Power,2037,0.25,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,Power,2038,0.25,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,Power,2039,0.25,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,Power,2027,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,Power,2028,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,Power,2029,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,Power,2031,0.1,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,Power,2032,0.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,Power,2033,0.3,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,Power,2034,0.4,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,Power,2036,0.5,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,Power,2037,0.5,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,Power,2038,0.5,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,Power,2039,0.5,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,GR,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,GR,Power,2027,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,GR,Power,2028,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,GR,Power,2029,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,GR,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,GR,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,GR,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,GR,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,GR,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,GR,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,GR,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,GR,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,2027,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,2028,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,2029,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,2031,0.06,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,2032,0.12,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,2033,0.18,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,2034,0.24,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,2036,0.3,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,2037,0.3,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,2038,0.3,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,2039,0.3,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,Power,2026,0.002,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,Power,2027,0.004,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,Power,2028,0.006,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,Power,2029,0.008,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,Power,2031,0.008,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,Power,2032,0.006,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,Power,2033,0.004,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,Power,2034,0.002,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,Power,2027,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,Power,2028,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,Power,2029,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,Power,2026,0.5,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,Power,2027,0.5,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,Power,2028,0.5,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,Power,2029,0.5,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,Power,2031,0.4,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,Power,2032,0.3,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,Power,2033,0.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,Power,2034,0.1,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,SE,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,SE,Power,2027,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,SE,Power,2028,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,SE,Power,2029,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,SE,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,SE,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,SE,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,SE,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,SE,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,SE,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,SE,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,SE,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,H2,2031,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,H2,2032,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,H2,2033,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,H2,2034,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,Power,2027,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,Power,2028,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,Power,2029,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,BE,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,DE,Power,2026,0.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,DE,Power,2027,0.4,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,DE,Power,2028,0.6,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,DE,Power,2029,0.8,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,DE,Power,2031,0.84,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,DE,Power,2032,0.68,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,DE,Power,2033,0.52,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,DE,Power,2034,0.36,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,DE,Power,2036,0.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,DE,Power,2037,0.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,DE,Power,2038,0.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,DE,Power,2039,0.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,Power,2026,0.88,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,Power,2027,0.66,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,Power,2028,0.44,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,Power,2029,0.22,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,Power,2027,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,Power,2028,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,Power,2029,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,H2,2036,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,H2,2037,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,H2,2038,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,H2,2039,0.0,,PJ,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,Power,2026,1.6,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,Power,2027,1.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,Power,2028,0.8,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,Power,2029,0.4,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,Power,2031,0.2,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,Power,2032,0.4,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,Power,2033,0.6,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,Power,2034,0.8,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,Power,2036,1.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,Power,2037,1.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,Power,2038,1.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,Power,2039,1.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,Power,2026,0.84,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,Power,2027,0.63,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,Power,2028,0.42,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,Power,2029,0.21,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,Power,2031,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,Power,2032,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,Power,2033,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,Power,2034,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,Power,2036,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,Power,2037,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,Power,2038,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,Power,2039,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DK,Power,2026,0.0,,GW,interpolated,02.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
