Region,Technology,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by,Unnamed: 9
World,FRT_Ship_Conv,2027,0.750591,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_Conv,2028,0.749934,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_Conv,2029,0.749277,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_Conv,2031,0.747964,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_Conv,2032,0.747307,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_Conv,2033,0.746651,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_Conv,2034,0.745994,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_Conv,2036,0.745009,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_Conv,2037,0.744681,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_Conv,2038,0.744352,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_Conv,2039,0.744024,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_LNG,2026,0.833333,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_LNG,2027,0.832676,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_LNG,2028,0.83202,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_LNG,2029,0.831363,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_LNG,2031,0.83005,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_LNG,2032,0.829393,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_LNG,2033,0.828736,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_LNG,2034,0.82808,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_LNG,2036,0.827094,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_LNG,2037,0.826766,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_LNG,2038,0.826438,,MEUR/Gtkm/year,interpolated,,,
World,FRT_Ship_LNG,2039,0.826109,,MEUR/Gtkm/year,interpolated,,,
World,HB_Biomass,2026,23.1248,,MEUR/GW,interpolated,,,
World,HB_Biomass,2027,23.0693,,MEUR/GW,interpolated,,,
World,HB_Biomass,2028,23.0138,,MEUR/GW,interpolated,,,
World,HB_Biomass,2029,22.9583,,MEUR/GW,interpolated,,,
World,HB_Biomass,2031,22.801,,MEUR/GW,interpolated,,,
World,HB_Biomass,2032,22.6991,,MEUR/GW,interpolated,,,
World,HB_Biomass,2033,22.5973,,MEUR/GW,interpolated,,,
World,HB_Biomass,2034,22.4954,,MEUR/GW,interpolated,,,
World,HB_Biomass,2036,22.2918,,MEUR/GW,interpolated,,,
World,HB_Biomass,2037,22.1899,,MEUR/GW,interpolated,,,
World,HB_Biomass,2038,22.0881,,MEUR/GW,interpolated,,,
World,HB_Biomass,2039,21.9862,,MEUR/GW,interpolated,,,
World,X_Convert_HD,2026,1,,MEUR/GW,interpolated,,,
World,X_Convert_HD,2027,1,,MEUR/GW,interpolated,,,
World,X_Convert_HD,2028,1,,MEUR/GW,interpolated,,,
World,X_Convert_HD,2029,1,,MEUR/GW,interpolated,,,
World,X_Convert_HD,2031,1,,MEUR/GW,interpolated,,,
World,X_Convert_HD,2032,1,,MEUR/GW,interpolated,,,
World,X_Convert_HD,2033,1,,MEUR/GW,interpolated,,,
World,X_Convert_HD,2034,1,,MEUR/GW,interpolated,,,
World,X_Convert_HD,2036,1,,MEUR/GW,interpolated,,,
World,X_Convert_HD,2037,1,,MEUR/GW,interpolated,,,
World,X_Convert_HD,2038,1,,MEUR/GW,interpolated,,,
World,X_Convert_HD,2039,1,,MEUR/GW,interpolated,,,
World,HB_Direct_Electric,2026,4.11292,,MEUR/GW,interpolated,,,
World,HB_Direct_Electric,2027,4.07896,,MEUR/GW,interpolated,,,
World,HB_Direct_Electric,2028,4.045,,MEUR/GW,interpolated,,,
World,HB_Direct_Electric,2029,4.01104,,MEUR/GW,interpolated,,,
World,HB_Direct_Electric,2031,3.95979,,MEUR/GW,interpolated,,,
World,HB_Direct_Electric,2032,3.9425,,MEUR/GW,interpolated,,,
World,HB_Direct_Electric,2033,3.92521,,MEUR/GW,interpolated,,,
World,HB_Direct_Electric,2034,3.90792,,MEUR/GW,interpolated,,,
World,HB_Direct_Electric,2036,3.87333,,MEUR/GW,interpolated,,,
World,HB_Direct_Electric,2037,3.85604,,MEUR/GW,interpolated,,,
World,HB_Direct_Electric,2038,3.83875,,MEUR/GW,interpolated,,,
World,HB_Direct_Electric,2039,3.82146,,MEUR/GW,interpolated,,,
World,HB_Gas_Boiler,2026,13.4302,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Gas_Boiler,2027,13.4072,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Gas_Boiler,2028,13.3841,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Gas_Boiler,2029,13.3611,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Gas_Boiler,2031,13.338,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Gas_Boiler,2032,13.338,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Gas_Boiler,2033,13.338,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Gas_Boiler,2034,13.338,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Gas_Boiler,2036,13.1924,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Gas_Boiler,2037,13.0468,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Gas_Boiler,2038,12.9012,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Gas_Boiler,2039,12.7556,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Geothermal,2026,23.1603,,MEUR/GW,interpolated,,,
World,HB_Geothermal,2027,23.0327,,MEUR/GW,interpolated,,,
World,HB_Geothermal,2028,22.905,,MEUR/GW,interpolated,,,
World,HB_Geothermal,2029,22.7774,,MEUR/GW,interpolated,,,
World,HB_Geothermal,2031,22.5754,,MEUR/GW,interpolated,,,
World,HB_Geothermal,2032,22.501,,MEUR/GW,interpolated,,,
World,HB_Geothermal,2033,22.4265,,MEUR/GW,interpolated,,,
World,HB_Geothermal,2034,22.3521,,MEUR/GW,interpolated,,,
World,HB_Geothermal,2036,22.2032,,MEUR/GW,interpolated,,,
World,HB_Geothermal,2037,22.1288,,MEUR/GW,interpolated,,,
World,HB_Geothermal,2038,22.0544,,MEUR/GW,interpolated,,,
World,HB_Geothermal,2039,21.9799,,MEUR/GW,interpolated,,,
World,HB_H2_Boiler,2026,20.1454,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_H2_Boiler,2027,20.1108,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_H2_Boiler,2028,20.0762,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_H2_Boiler,2029,20.0416,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_H2_Boiler,2031,20.007,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_H2_Boiler,2032,20.007,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_H2_Boiler,2033,20.007,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_H2_Boiler,2034,20.007,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_H2_Boiler,2036,19.7886,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_H2_Boiler,2037,19.5702,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_H2_Boiler,2038,19.3518,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_H2_Boiler,2039,19.1334,,MEUR/GW,interpolated,31.01.2025,Konstantin Loffler <kl@wip.tu-berlin.de>,
World,HB_Hardcoal,2026,1.3,,MEUR/GW,interpolated,,,
World,HB_Hardcoal,2027,1.3,,MEUR/GW,interpolated,,,
World,HB_Hardcoal,2028,1.3,,MEUR/GW,interpolated,,,
World,HB_Hardcoal,2029,1.3,,MEUR/GW,interpolated,,,
World,HB_Hardcoal,2031,1.3,,MEUR/GW,interpolated,,,
World,HB_Hardcoal,2032,1.3,,MEUR/GW,interpolated,,,
World,HB_Hardcoal,2033,1.3,,MEUR/GW,interpolated,,,
World,HB_Hardcoal,2034,1.3,,MEUR/GW,interpolated,,,
World,HB_Hardcoal,2036,1.3,,MEUR/GW,interpolated,,,
World,HB_Hardcoal,2037,1.3,,MEUR/GW,interpolated,,,
World,HB_Hardcoal,2038,1.3,,MEUR/GW,interpolated,,,
World,HB_Hardcoal,2039,1.3,,MEUR/GW,interpolated,,,
World,HB_Heatpump_Aerial,2026,28.1,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Aerial,2027,28,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Aerial,2028,27.9,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Aerial,2029,27.8,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Aerial,2031,27.62,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Aerial,2032,27.54,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Aerial,2033,27.46,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Aerial,2034,27.38,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Aerial,2036,27.22,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Aerial,2037,27.14,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Aerial,2038,27.06,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Aerial,2039,26.98,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Ground,2026,20.74,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Ground,2027,20.68,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Ground,2028,20.62,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Ground,2029,20.56,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Ground,2031,20.44,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Ground,2032,20.38,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Ground,2033,20.32,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Ground,2034,20.26,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Ground,2036,20.14,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Ground,2037,20.08,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Ground,2038,20.02,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Heatpump_Ground,2039,19.96,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HB_Lignite,2026,1.3,,MEUR/GW,interpolated,,,
World,HB_Lignite,2027,1.3,,MEUR/GW,interpolated,,,
World,HB_Lignite,2028,1.3,,MEUR/GW,interpolated,,,
World,HB_Lignite,2029,1.3,,MEUR/GW,interpolated,,,
World,HB_Lignite,2031,1.3,,MEUR/GW,interpolated,,,
World,HB_Lignite,2032,1.3,,MEUR/GW,interpolated,,,
World,HB_Lignite,2033,1.3,,MEUR/GW,interpolated,,,
World,HB_Lignite,2034,1.3,,MEUR/GW,interpolated,,,
World,HB_Lignite,2036,1.3,,MEUR/GW,interpolated,,,
World,HB_Lignite,2037,1.3,,MEUR/GW,interpolated,,,
World,HB_Lignite,2038,1.3,,MEUR/GW,interpolated,,,
World,HB_Lignite,2039,1.3,,MEUR/GW,interpolated,,,
World,HB_Oil_Boiler,2026,6.33281,,MEUR/GW,interpolated,,,
World,HB_Oil_Boiler,2027,6.32,,MEUR/GW,interpolated,,,
World,HB_Oil_Boiler,2028,6.30719,,MEUR/GW,interpolated,,,
World,HB_Oil_Boiler,2029,6.29437,,MEUR/GW,interpolated,,,
World,HB_Oil_Boiler,2031,6.25906,,MEUR/GW,interpolated,,,
World,HB_Oil_Boiler,2032,6.23656,,MEUR/GW,interpolated,,,
World,HB_Oil_Boiler,2033,6.21406,,MEUR/GW,interpolated,,,
World,HB_Oil_Boiler,2034,6.19156,,MEUR/GW,interpolated,,,
World,HB_Oil_Boiler,2036,6.14656,,MEUR/GW,interpolated,,,
World,HB_Oil_Boiler,2037,6.12406,,MEUR/GW,interpolated,,,
World,HB_Oil_Boiler,2038,6.10156,,MEUR/GW,interpolated,,,
World,HB_Oil_Boiler,2039,6.07906,,MEUR/GW,interpolated,,,
World,HB_Solar_Thermal,2026,8.43988,,MEUR/GW,interpolated,,,
World,HB_Solar_Thermal,2027,8.44762,,MEUR/GW,interpolated,,,
World,HB_Solar_Thermal,2028,8.45536,,MEUR/GW,interpolated,,,
World,HB_Solar_Thermal,2029,8.4631,,MEUR/GW,interpolated,,,
World,HB_Solar_Thermal,2031,8.42887,,MEUR/GW,interpolated,,,
World,HB_Solar_Thermal,2032,8.3869,,MEUR/GW,interpolated,,,
World,HB_Solar_Thermal,2033,8.34494,,MEUR/GW,interpolated,,,
World,HB_Solar_Thermal,2034,8.30298,,MEUR/GW,interpolated,,,
World,HB_Solar_Thermal,2036,8.21905,,MEUR/GW,interpolated,,,
World,HB_Solar_Thermal,2037,8.17708,,MEUR/GW,interpolated,,,
World,HB_Solar_Thermal,2038,8.13512,,MEUR/GW,interpolated,,,
World,HB_Solar_Thermal,2039,8.09315,,MEUR/GW,interpolated,,,
World,HD_Electric_Boiler,2026,1.104,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2027,1.098,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2028,1.092,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2029,1.086,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2031,1.07561,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2032,1.07122,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2033,1.06683,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2034,1.06244,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2036,1.05274,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2037,1.04742,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2038,1.0421,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2039,1.03679,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2026,22.954,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2027,22.818,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2028,22.682,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2029,22.546,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2031,22.3356,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2032,22.2612,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2033,22.1869,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2034,22.1125,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2036,21.9642,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2037,21.8902,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2038,21.8163,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2039,21.7423,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2026,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2027,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2028,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2029,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2031,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2032,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2033,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2034,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2036,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2037,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2038,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2039,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2026,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2027,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2028,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2029,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2031,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2032,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2033,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2034,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2036,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2037,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2038,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2039,2.13,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2026,0.06,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2027,0.06,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2028,0.06,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2029,0.06,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2031,0.0602362,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2032,0.0604725,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2033,0.0607087,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2034,0.0609449,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2036,0.0613353,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2037,0.0614895,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2038,0.0616437,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2039,0.0617979,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Biomass,2026,35.02,,MEUR/GW,interpolated,,,
World,HLI_Biomass,2027,35.24,,MEUR/GW,interpolated,,,
World,HLI_Biomass,2028,35.46,,MEUR/GW,interpolated,,,
World,HLI_Biomass,2029,35.68,,MEUR/GW,interpolated,,,
World,HLI_Biomass,2031,35.79,,MEUR/GW,interpolated,,,
World,HLI_Biomass,2032,35.68,,MEUR/GW,interpolated,,,
World,HLI_Biomass,2033,35.57,,MEUR/GW,interpolated,,,
World,HLI_Biomass,2034,35.46,,MEUR/GW,interpolated,,,
World,HLI_Biomass,2036,35.24,,MEUR/GW,interpolated,,,
World,HLI_Biomass,2037,35.13,,MEUR/GW,interpolated,,,
World,HLI_Biomass,2038,35.02,,MEUR/GW,interpolated,,,
World,HLI_Biomass,2039,34.91,,MEUR/GW,interpolated,,,
World,HLI_Direct_Electric,2026,0.936,,MEUR/GW,interpolated,,,
World,HLI_Direct_Electric,2027,0.9315,,MEUR/GW,interpolated,,,
World,HLI_Direct_Electric,2028,0.927,,MEUR/GW,interpolated,,,
World,HLI_Direct_Electric,2029,0.9225,,MEUR/GW,interpolated,,,
World,HLI_Direct_Electric,2031,0.9135,,MEUR/GW,interpolated,,,
World,HLI_Direct_Electric,2032,0.909,,MEUR/GW,interpolated,,,
World,HLI_Direct_Electric,2033,0.9045,,MEUR/GW,interpolated,,,
World,HLI_Direct_Electric,2034,0.9,,MEUR/GW,interpolated,,,
World,HLI_Direct_Electric,2036,0.891,,MEUR/GW,interpolated,,,
World,HLI_Direct_Electric,2037,0.8865,,MEUR/GW,interpolated,,,
World,HLI_Direct_Electric,2038,0.882,,MEUR/GW,interpolated,,,
World,HLI_Direct_Electric,2039,0.8775,,MEUR/GW,interpolated,,,
World,HLI_Gas_Boiler,2026,1.94,,MEUR/GW,interpolated,,,
World,HLI_Gas_Boiler,2027,1.93,,MEUR/GW,interpolated,,,
World,HLI_Gas_Boiler,2028,1.92,,MEUR/GW,interpolated,,,
World,HLI_Gas_Boiler,2029,1.91,,MEUR/GW,interpolated,,,
World,HLI_Gas_Boiler,2031,1.89,,MEUR/GW,interpolated,,,
World,HLI_Gas_Boiler,2032,1.88,,MEUR/GW,interpolated,,,
World,HLI_Gas_Boiler,2033,1.87,,MEUR/GW,interpolated,,,
World,HLI_Gas_Boiler,2034,1.86,,MEUR/GW,interpolated,,,
World,HLI_Gas_Boiler,2036,1.84,,MEUR/GW,interpolated,,,
World,HLI_Gas_Boiler,2037,1.83,,MEUR/GW,interpolated,,,
World,HLI_Gas_Boiler,2038,1.82,,MEUR/GW,interpolated,,,
World,HLI_Gas_Boiler,2039,1.81,,MEUR/GW,interpolated,,,
World,HLI_Geothermal,2026,23.1603,,MEUR/GW,interpolated,,,
World,HLI_Geothermal,2027,23.0327,,MEUR/GW,interpolated,,,
World,HLI_Geothermal,2028,22.905,,MEUR/GW,interpolated,,,
World,HLI_Geothermal,2029,22.7774,,MEUR/GW,interpolated,,,
World,HLI_Geothermal,2031,22.5754,,MEUR/GW,interpolated,,,
World,HLI_Geothermal,2032,22.501,,MEUR/GW,interpolated,,,
World,HLI_Geothermal,2033,22.4265,,MEUR/GW,interpolated,,,
World,HLI_Geothermal,2034,22.3521,,MEUR/GW,interpolated,,,
World,HLI_Geothermal,2036,22.2032,,MEUR/GW,interpolated,,,
World,HLI_Geothermal,2037,22.1288,,MEUR/GW,interpolated,,,
World,HLI_Geothermal,2038,22.0544,,MEUR/GW,interpolated,,,
World,HLI_Geothermal,2039,21.9799,,MEUR/GW,interpolated,,,
World,HLI_H2_Boiler,2026,1.94,,MEUR/GW,interpolated,,,
World,HLI_H2_Boiler,2027,1.93,,MEUR/GW,interpolated,,,
World,HLI_H2_Boiler,2028,1.92,,MEUR/GW,interpolated,,,
World,HLI_H2_Boiler,2029,1.91,,MEUR/GW,interpolated,,,
World,HLI_H2_Boiler,2031,1.89,,MEUR/GW,interpolated,,,
World,HLI_H2_Boiler,2032,1.88,,MEUR/GW,interpolated,,,
World,HLI_H2_Boiler,2033,1.87,,MEUR/GW,interpolated,,,
World,HLI_H2_Boiler,2034,1.86,,MEUR/GW,interpolated,,,
World,HLI_H2_Boiler,2036,1.84,,MEUR/GW,interpolated,,,
World,HLI_H2_Boiler,2037,1.83,,MEUR/GW,interpolated,,,
World,HLI_H2_Boiler,2038,1.82,,MEUR/GW,interpolated,,,
World,HLI_H2_Boiler,2039,1.81,,MEUR/GW,interpolated,,,
World,HLI_Hardcoal,2026,33.04,,MEUR/GW,interpolated,,,
World,HLI_Hardcoal,2027,32.93,,MEUR/GW,interpolated,,,
World,HLI_Hardcoal,2028,32.82,,MEUR/GW,interpolated,,,
World,HLI_Hardcoal,2029,32.71,,MEUR/GW,interpolated,,,
