Region,Emission,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by
HR,CO2,2039,-3.44162,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,CO2,2026,7.18792,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,CO2,2027,6.57174,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,CO2,2028,5.95556,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,CO2,2029,5.33938,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,CO2,2031,4.10702,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,CO2,2032,3.49084,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,CO2,2033,2.87466,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,CO2,2034,2.25848,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,CO2,2036,1.02612,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,CO2,2037,0.40994,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,CO2,2038,-0.20624,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,CO2,2039,-0.82242,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,CO2,2026,27.1627,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,CO2,2027,25.9435,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,CO2,2028,24.7243,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,CO2,2029,23.5051,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,CO2,2031,21.0667,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,CO2,2032,19.8475,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,CO2,2033,18.6282,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,CO2,2034,17.409,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,CO2,2036,14.9706,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,CO2,2037,13.7514,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,CO2,2038,12.5321,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,CO2,2039,11.3129,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CO2,2026,39.1412,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CO2,2027,36.1204,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CO2,2028,33.0995,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CO2,2029,30.0787,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CO2,2031,24.0371,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CO2,2032,21.0163,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CO2,2033,17.9954,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CO2,2034,14.9746,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CO2,2036,8.93298,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CO2,2037,5.91216,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CO2,2038,2.89134,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CO2,2039,-0.12948,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,CO2,2026,-0.1882,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,CO2,2027,-0.5304,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,CO2,2028,-0.8726,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,CO2,2029,-1.2148,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,CO2,2031,-1.8992,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,CO2,2032,-2.2414,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,CO2,2033,-2.5836,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,CO2,2034,-2.9258,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,CO2,2036,-3.6102,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,CO2,2037,-3.9524,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,CO2,2038,-4.2946,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,CO2,2039,-4.6368,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,CO2,2026,0.45794,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,CO2,2027,0.41038,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,CO2,2028,0.36282,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,CO2,2029,0.31526,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,CO2,2031,0.22014,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,CO2,2032,0.17258,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,CO2,2033,0.12502,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,CO2,2034,0.07746,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,CO2,2036,-0.01766,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,CO2,2037,-0.06522,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,CO2,2038,-0.11278,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,CO2,2039,-0.16034,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,CO2,2026,4.30246,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,CO2,2027,4.00642,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,CO2,2028,3.71038,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,CO2,2029,3.41434,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,CO2,2031,2.82228,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,CO2,2032,2.52626,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,CO2,2033,2.23024,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,CO2,2034,1.93422,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,CO2,2036,1.34216,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,CO2,2037,1.04612,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,CO2,2038,0.75008,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,CO2,2039,0.45404,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,CO2,2026,26.8371,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,CO2,2027,25.6318,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,CO2,2028,24.4264,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,CO2,2029,23.2211,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,CO2,2031,20.8105,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,CO2,2032,19.6052,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,CO2,2033,18.3999,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,CO2,2034,17.1946,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,CO2,2036,14.784,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,CO2,2037,13.5787,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,CO2,2038,12.3733,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,CO2,2039,11.168,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,CO2,2026,-4.3603,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,CO2,2027,-5.0297,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,CO2,2028,-5.6991,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,CO2,2029,-6.3685,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,CO2,2031,-7.7073,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,CO2,2032,-8.3767,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,CO2,2033,-9.0461,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,CO2,2034,-9.7155,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,CO2,2036,-11.0543,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,CO2,2037,-11.7237,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,CO2,2038,-12.3931,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,CO2,2039,-13.0625,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,CO2,2026,0.41912,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,CO2,2027,0.40144,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,CO2,2028,0.38376,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,CO2,2029,0.36608,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,CO2,2031,0.33072,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,CO2,2032,0.31304,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,CO2,2033,0.29536,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,CO2,2034,0.27768,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,CO2,2036,0.24234,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,CO2,2037,0.22468,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,CO2,2038,0.20702,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,CO2,2039,0.18936,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PL,CO2,2026,29.0901,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PL,CO2,2027,26.7429,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PL,CO2,2028,24.3958,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PL,CO2,2029,22.0486,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PL,CO2,2031,17.3542,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PL,CO2,2032,15.007,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PL,CO2,2033,12.6599,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PL,CO2,2034,10.3127,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PL,CO2,2036,5.6183,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PL,CO2,2037,3.2711,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PL,CO2,2038,0.9239,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PL,CO2,2039,-1.4233,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PT,CO2,2026,9.01168,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PT,CO2,2027,8.34836,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PT,CO2,2028,7.68504,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PT,CO2,2029,7.02172,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PT,CO2,2031,5.69508,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PT,CO2,2032,5.03176,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PT,CO2,2033,4.36844,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PT,CO2,2034,3.70512,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PT,CO2,2036,2.37848,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PT,CO2,2037,1.71516,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PT,CO2,2038,1.05184,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PT,CO2,2039,0.38852,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
RO,CO2,2026,-18.6002,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
RO,CO2,2027,-19.9061,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
RO,CO2,2028,-21.2119,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
RO,CO2,2029,-22.5178,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
RO,CO2,2031,-25.1294,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
RO,CO2,2032,-26.4353,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
RO,CO2,2033,-27.7411,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
RO,CO2,2034,-29.047,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
RO,CO2,2036,-31.6587,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
RO,CO2,2037,-32.9645,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
RO,CO2,2038,-34.2704,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
RO,CO2,2039,-35.5762,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SE,CO2,2026,-30.7259,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SE,CO2,2027,-31.3347,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SE,CO2,2028,-31.9434,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SE,CO2,2029,-32.5522,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SE,CO2,2031,-33.7698,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SE,CO2,2032,-34.3786,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SE,CO2,2033,-34.9873,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SE,CO2,2034,-35.5961,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SE,CO2,2036,-36.8137,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SE,CO2,2037,-37.4224,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SE,CO2,2038,-38.0312,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SE,CO2,2039,-38.6399,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SI,CO2,2026,-0.50608,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SI,CO2,2027,-0.63056,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SI,CO2,2028,-0.75504,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SI,CO2,2029,-0.87952,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SI,CO2,2031,-1.12848,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SI,CO2,2032,-1.25296,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SI,CO2,2033,-1.37744,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SI,CO2,2034,-1.50192,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SI,CO2,2036,-1.75088,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SI,CO2,2037,-1.87536,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SI,CO2,2038,-1.99984,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SI,CO2,2039,-2.12432,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SK,CO2,2026,3.35164,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SK,CO2,2027,2.88578,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SK,CO2,2028,2.41992,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SK,CO2,2029,1.95406,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SK,CO2,2031,1.02232,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SK,CO2,2032,0.55644,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SK,CO2,2033,0.09056,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SK,CO2,2034,-0.37532,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SK,CO2,2036,-1.30708,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SK,CO2,2037,-1.77296,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SK,CO2,2038,-2.23884,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SK,CO2,2039,-2.70472,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,CO2,2026,81.8142,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,CO2,2027,76.3357,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,CO2,2028,70.8571,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,CO2,2029,65.3786,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,CO2,2031,54.4216,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,CO2,2032,48.943,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,CO2,2033,43.4645,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,CO2,2034,37.9859,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,CO2,2036,27.0289,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,CO2,2037,21.5504,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,CO2,2038,16.0718,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,CO2,2039,10.5933,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,CO2,2026,72.499,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,CO2,2027,68.6599,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,CO2,2028,64.8209,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,CO2,2029,60.9818,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,CO2,2031,53.3038,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,CO2,2032,49.4648,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,CO2,2033,45.6257,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,CO2,2034,41.7867,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,CO2,2036,34.1087,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,CO2,2037,30.2696,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,CO2,2038,26.4306,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,CO2,2039,22.5915,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
California,CO2,2026,87.4912,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
California,CO2,2027,81.759,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
California,CO2,2028,76.0269,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
California,CO2,2029,70.2947,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
California,CO2,2031,58.8303,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
California,CO2,2032,53.0982,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
California,CO2,2033,47.366,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
California,CO2,2034,41.6339,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
California,CO2,2036,30.1695,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
California,CO2,2037,24.4373,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
California,CO2,2038,18.7052,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
California,CO2,2039,12.973,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
WECC,CO2,2026,81.8551,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
WECC,CO2,2027,77.187,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
WECC,CO2,2028,72.5188,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
WECC,CO2,2029,67.8507,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
WECC,CO2,2031,58.5145,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
WECC,CO2,2032,53.8463,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
WECC,CO2,2033,49.1782,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
WECC,CO2,2034,44.51,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
WECC,CO2,2036,35.1738,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
WECC,CO2,2037,30.5056,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
WECC,CO2,2038,25.8375,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
WECC,CO2,2039,21.1693,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,CO2,2026,26.8371,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,CO2,2027,25.6318,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,CO2,2028,24.4264,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,CO2,2029,23.2211,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,CO2,2031,20.8105,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,CO2,2032,19.6052,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,CO2,2033,18.3999,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,CO2,2034,17.1946,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,CO2,2036,14.784,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
