Region,Region2,Fuel,Value,,Unit,Source,Updated at,Updated by
DE_SN,DE_BB,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_SN,DE_BB,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_SN,DE_ST,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_SN,DE_ST,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_SN,DE_ST,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_SN,DE_TH,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_SN,DE_TH,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_SN,DE_TH,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_SN,PL,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_SN,PL,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_SN,PL,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_BB,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_BB,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_BB,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_BE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_BE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_BE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_BY,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_BY,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_BY,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_NI,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_NI,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_NI,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_SN,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_SN,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_SN,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_TH,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_TH,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_ST,DE_TH,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_BY,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_BY,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_BY,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_HE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_HE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_HE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_NI,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_NI,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_NI,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_SN,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_SN,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_SN,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_ST,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_ST,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DE_TH,DE_ST,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,DE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,DE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,DE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,DE_MV,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,DE_MV,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,DE_MV,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,DE_SH,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,DE_SH,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,DE_SH,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,NL,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,NL,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,NL,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,NO,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,NO,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,NO,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,SE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,SE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,SE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,UK,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,UK,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
DK,UK,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
EE,FI,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
EE,FI,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
EE,FI,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
EE,LV,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
EE,LV,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
EE,LV,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,WECC,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ES,FR,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ES,FR,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ES,FR,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ES,IT,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ES,IT,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ES,IT,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ES,PT,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ES,PT,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
ES,PT,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FI,DE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FI,DE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FI,DE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FI,EE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FI,EE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FI,EE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FI,NO,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FI,NO,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FI,NO,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FI,SE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FI,SE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FI,SE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,BE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,BE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,BE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,CH,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,CH,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,CH,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,DE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,DE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,DE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,DE_BW,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,DE_BW,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,DE_BW,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,DE_SL,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,DE_SL,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,DE_SL,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,ES,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,ES,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,ES,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,IE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,IE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,IE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,IT,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,IT,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,IT,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,LU,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
