Region,Technology,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by
DE_TH,R_Wood,2027,1.20957,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,R_Wood,2028,1.20957,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,R_Wood,2029,1.20957,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,R_Wood,2031,1.20957,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,R_Wood,2032,1.20957,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,R_Wood,2033,1.20957,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,R_Wood,2034,1.20957,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,R_Wood,2036,1.20957,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,R_Wood,2037,1.20957,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,R_Wood,2038,1.20957,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,R_Wood,2039,1.20957,,PJ,interpolated,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Biogas,2026,0.850339,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Biogas,2027,0.845524,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Biogas,2028,0.840709,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Biogas,2029,0.835895,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Biogas,2031,0.827709,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Biogas,2032,0.824339,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Biogas,2033,0.820969,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Biogas,2034,0.817598,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Biogas,2036,0.810858,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Biogas,2037,0.807487,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Biogas,2038,0.804117,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Biogas,2039,0.800746,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Grass,2026,6.80271,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Grass,2027,6.76419,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Grass,2028,6.72568,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Grass,2029,6.68716,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Grass,2031,6.62168,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Grass,2032,6.59471,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Grass,2033,6.56775,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Grass,2034,6.54079,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Grass,2036,6.48686,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Grass,2037,6.4599,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Grass,2038,6.43293,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Grass,2039,6.40597,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Paper_Cardboard,2026,3.40136,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Paper_Cardboard,2027,3.3821,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Paper_Cardboard,2028,3.36284,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Paper_Cardboard,2029,3.34358,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Paper_Cardboard,2031,3.31084,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Paper_Cardboard,2032,3.29736,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Paper_Cardboard,2033,3.28387,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Paper_Cardboard,2034,3.27039,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Paper_Cardboard,2036,3.24343,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Paper_Cardboard,2037,3.22995,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Paper_Cardboard,2038,3.21647,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Paper_Cardboard,2039,3.20299,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Residues,2026,47.619,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Residues,2027,47.3494,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Residues,2028,47.0797,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Residues,2029,46.8101,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Residues,2031,46.3517,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Residues,2032,46.163,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Residues,2033,45.9742,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Residues,2034,45.7855,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Residues,2036,45.408,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Residues,2037,45.2193,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Residues,2038,45.0305,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Residues,2039,44.8418,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Roundwood,2026,23.8095,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Roundwood,2027,23.6747,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Roundwood,2028,23.5399,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Roundwood,2029,23.405,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Roundwood,2031,23.1759,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Roundwood,2032,23.0815,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Roundwood,2033,22.9871,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Roundwood,2034,22.8928,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Roundwood,2036,22.704,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Roundwood,2037,22.6096,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Roundwood,2038,22.5153,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Roundwood,2039,22.4209,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Wood,2026,2.55102,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Wood,2027,2.53657,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Wood,2028,2.52213,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Wood,2029,2.50768,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Wood,2031,2.48313,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Wood,2032,2.47302,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Wood,2033,2.46291,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Wood,2034,2.45279,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Wood,2036,2.43257,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Wood,2037,2.42246,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Wood,2038,2.41235,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,R_Wood,2039,2.40224,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Biogas,2026,0.3743,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Biogas,2027,0.36467,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Biogas,2028,0.355041,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Biogas,2029,0.345411,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Biogas,2031,0.329041,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Biogas,2032,0.3223,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Biogas,2033,0.315559,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Biogas,2034,0.308818,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Biogas,2036,0.295337,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Biogas,2037,0.288596,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Biogas,2038,0.281855,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Biogas,2039,0.275115,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Grass,2026,2.9944,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Grass,2027,2.91736,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Grass,2028,2.84033,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Grass,2029,2.76329,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Grass,2031,2.63232,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Grass,2032,2.5784,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Grass,2033,2.52447,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Grass,2034,2.47055,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Grass,2036,2.36269,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Grass,2037,2.30877,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Grass,2038,2.25484,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Grass,2039,2.20092,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Paper_Cardboard,2026,1.4972,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Paper_Cardboard,2027,1.45868,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Paper_Cardboard,2028,1.42016,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Paper_Cardboard,2029,1.38164,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Paper_Cardboard,2031,1.31616,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Paper_Cardboard,2032,1.2892,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Paper_Cardboard,2033,1.26224,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Paper_Cardboard,2034,1.23527,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Paper_Cardboard,2036,1.18135,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Paper_Cardboard,2037,1.15438,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Paper_Cardboard,2038,1.12742,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Paper_Cardboard,2039,1.10046,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Residues,2026,20.9608,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Residues,2027,20.4215,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Residues,2028,19.8823,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Residues,2029,19.343,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Residues,2031,18.4263,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Residues,2032,18.0488,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Residues,2033,17.6713,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Residues,2034,17.2938,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Residues,2036,16.5389,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Residues,2037,16.1614,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Residues,2038,15.7839,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Residues,2039,15.4064,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Roundwood,2026,10.4804,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Roundwood,2027,10.2108,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Roundwood,2028,9.94114,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Roundwood,2029,9.67151,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Roundwood,2031,9.21314,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Roundwood,2032,9.0244,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Roundwood,2033,8.83566,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Roundwood,2034,8.64691,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Roundwood,2036,8.26943,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Roundwood,2037,8.08069,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Roundwood,2038,7.89195,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Roundwood,2039,7.70321,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Wood,2026,1.1229,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Wood,2027,1.09401,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Wood,2028,1.06512,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Wood,2029,1.03623,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Wood,2031,0.987122,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Wood,2032,0.9669,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Wood,2033,0.946677,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Wood,2034,0.926455,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Wood,2036,0.886011,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Wood,2037,0.865788,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Wood,2038,0.845566,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
EE,R_Wood,2039,0.825344,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Biogas,2026,4.93582,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Biogas,2027,4.91133,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Biogas,2028,4.88683,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Biogas,2029,4.86234,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Biogas,2031,4.8207,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Biogas,2032,4.80356,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Biogas,2033,4.78641,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Biogas,2034,4.76927,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Biogas,2036,4.73498,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Biogas,2037,4.71783,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Biogas,2038,4.70069,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Biogas,2039,4.68354,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Grass,2026,39.4865,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Grass,2027,39.2906,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Grass,2028,39.0947,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Grass,2029,38.8987,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Grass,2031,38.5656,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Grass,2032,38.4285,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Grass,2033,38.2913,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Grass,2034,38.1541,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Grass,2036,37.8798,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Grass,2037,37.7427,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Grass,2038,37.6055,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Grass,2039,37.4683,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Paper_Cardboard,2026,19.7433,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Paper_Cardboard,2027,19.6453,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Paper_Cardboard,2028,19.5473,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Paper_Cardboard,2029,19.4494,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Paper_Cardboard,2031,19.2828,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Paper_Cardboard,2032,19.2142,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Paper_Cardboard,2033,19.1457,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Paper_Cardboard,2034,19.0771,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Paper_Cardboard,2036,18.9399,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Paper_Cardboard,2037,18.8713,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Paper_Cardboard,2038,18.8028,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Paper_Cardboard,2039,18.7342,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Residues,2026,276.406,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Residues,2027,275.034,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Residues,2028,273.663,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Residues,2029,272.291,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Residues,2031,269.959,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Residues,2032,268.999,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Residues,2033,268.039,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Residues,2034,267.079,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Residues,2036,265.159,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Residues,2037,264.199,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Residues,2038,263.239,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Residues,2039,262.278,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Roundwood,2026,138.203,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Roundwood,2027,137.517,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Roundwood,2028,136.831,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Roundwood,2029,136.146,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Roundwood,2031,134.98,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Roundwood,2032,134.5,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Roundwood,2033,134.02,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Roundwood,2034,133.539,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Roundwood,2036,132.579,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Roundwood,2037,132.099,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Roundwood,2038,131.619,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Roundwood,2039,131.139,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Wood,2026,14.8075,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Wood,2027,14.734,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Wood,2028,14.6605,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Wood,2029,14.587,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Wood,2031,14.4621,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Wood,2032,14.4107,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Wood,2033,14.3592,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Wood,2034,14.3078,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Wood,2036,14.2049,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Wood,2037,14.1535,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Wood,2038,14.1021,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
ES,R_Wood,2039,14.0506,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
