Region,Region2,Fuel,Year,Value,Unnamed: 5,Unit,Source,Updated at,Updated by
PL,DE,H2,2031,210.24,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
PL,DE,H2,2032,157.68,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
PL,DE,H2,2033,105.12,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
PL,DE,H2,2034,52.56,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
PL,LT,H2,2031,105.12,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
PL,LT,H2,2032,78.84,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
PL,LT,H2,2033,52.56,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
PL,LT,H2,2034,26.28,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
PT,ES,H2,2031,85.1472,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
PT,ES,H2,2032,63.8604,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
PT,ES,H2,2033,42.5736,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
PT,ES,H2,2034,21.2868,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,BG,H2,2031,30.858,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,BG,H2,2032,38.4187,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,BG,H2,2033,45.9795,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,BG,H2,2034,53.5402,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,BG,H2,2036,61.101,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,BG,H2,2037,61.101,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,BG,H2,2038,61.101,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,BG,H2,2039,61.101,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,HU,H2,2031,90.8237,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,HU,H2,2032,80.7322,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,HU,H2,2033,70.6406,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,HU,H2,2034,60.5491,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,HU,H2,2036,50.4576,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,HU,H2,2037,50.4576,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,HU,H2,2038,50.4576,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
RO,HU,H2,2039,50.4576,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SE,FI,H2,2031,700.099,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SE,FI,H2,2032,525.074,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SE,FI,H2,2033,350.05,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SE,FI,H2,2034,175.025,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,AT,H2,2031,2.1024,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,AT,H2,2032,4.2048,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,AT,H2,2033,6.3072,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,AT,H2,2034,8.4096,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,AT,H2,2036,10.512,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,AT,H2,2037,10.512,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,AT,H2,2038,10.512,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,AT,H2,2039,10.512,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HR,H2,2031,4.3362,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HR,H2,2032,8.6724,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HR,H2,2033,13.0086,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HR,H2,2034,17.3448,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HR,H2,2036,21.681,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HR,H2,2037,21.681,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HR,H2,2038,21.681,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HR,H2,2039,21.681,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HU,H2,2031,2.57544,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HU,H2,2032,5.15088,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HU,H2,2033,7.72632,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HU,H2,2034,10.3018,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HU,H2,2036,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HU,H2,2037,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HU,H2,2038,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,HU,H2,2039,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,IT,H2,2031,2.57544,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,IT,H2,2032,5.15088,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,IT,H2,2033,7.72632,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,IT,H2,2034,10.3018,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,IT,H2,2036,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,IT,H2,2037,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,IT,H2,2038,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SI,IT,H2,2039,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,AT,H2,2031,151.373,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,AT,H2,2032,113.53,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,AT,H2,2033,75.6864,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,AT,H2,2034,37.8432,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,CZ,H2,2031,151.373,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,CZ,H2,2032,113.53,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,CZ,H2,2033,75.6864,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,CZ,H2,2034,37.8432,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,HU,H2,2031,118.26,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,HU,H2,2032,105.12,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,HU,H2,2033,91.98,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,HU,H2,2034,78.84,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,HU,H2,2036,65.7,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,HU,H2,2037,65.7,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,HU,H2,2038,65.7,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
SK,HU,H2,2039,65.7,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
