Source: dummy flat profile (=1 every hour); 2026-05-28; Konstantin Loffler <kl@wip.tu-berlin.de>
HOUR,California,WECC,SPP,MISO,ERCOT,SERC,PJM,NewYork,NewEngland,Canada
7750,0.7176410071942446,1.090230565045992,1.4112658273381296,1.5546268056228794,1.404251441753172,0.6297927227101631,1.152584064171123,1.3768651428571428,1.385398814229249,1.413623771313942
7751,0.7046692446043166,1.1423051511169513,1.5523358273381294,1.6314192922927775,1.583925720876586,0.8899218318695107,1.264876577540107,1.4252685714285713,1.424402766798419,1.4594478005444904
7752,0.7184926258992805,1.1456692509855453,1.581031798561151,1.6636162869607367,1.6357722029988466,1.1462464240903387,1.3318740106951872,1.4453411428571428,1.4362719367588932,1.4646220948559965
7753,0.832378417266187,1.2285467279894875,1.6325647482014387,1.6993947649054775,1.8622025374855826,1.2794925972396487,1.3611714438502676,1.4611382857142856,1.4398940711462451,1.4694280842527583
7754,1.0172269784172663,1.3323839684625494,1.6731102877697843,1.7317911294231703,2.0419948096885814,1.315564366373902,1.3922508021390374,1.474292,1.4486794466403161,1.473199039977074
7755,1.1839785971223022,1.428140420499343,1.734495179856115,1.7700883664566167,2.189227450980392,1.3789685069008784,1.4127680213903744,1.4855034285714286,1.4739438735177866,1.508753116492334
7756,1.5546271582733813,1.6108804467805518,1.8271625179856117,1.8242190499272903,2.5030561707035757,1.4875249686323713,1.4495776470588235,1.5054702857142856,1.477326086956522,1.5129673448918182
7757,1.685906834532374,1.6573143232588698,1.8526271223021582,1.84794566165778,2.6102576701268747,1.5430603513174403,1.4619119786096257,1.51294,1.4791695652173913,1.5161572574867461
7758,1.749638489208633,1.697348068331143,1.8420827338129495,1.8682488124091128,2.6808213379469437,1.5840761606022586,1.4899935828877005,1.537594857142857,1.5010126482213437,1.5372363519128813
7759,1.8319775179856117,1.7312459658344286,1.8558374820143884,1.9049687833252544,2.7618868512110724,1.6121908406524466,1.5051376470588234,1.5486314285714284,1.49951185770751,1.5396467545493624
7760,1.8769138489208634,1.7501567936925098,1.862205251798561,1.9234860882210374,2.8230303344867362,1.632521329987453,1.5200669518716579,1.5422022857142856,1.4938747035573123,1.5434931365525146
7761,1.9087821942446042,1.774813061760841,1.8626891366906475,1.9527854095976733,2.8646754325259516,1.6710321204516938,1.5529613903743316,1.5458737142857142,1.5139335968379446,1.5531440320962888
7762,1.9948275179856114,1.754698344283837,1.8446141726618706,1.9842232670867668,2.864563552479815,1.708950313676286,1.5810947593582887,1.5445977142857144,1.5104308300395257,1.555386115489325
