Region,Technology,Mode_of_operation,Year,Value,Unnamed: 5,Unit,Source,Updated at,Updated by
World,P_PV_Rooftop_Commercial,1,2028,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2029,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2031,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2032,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2033,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2034,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2036,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2037,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2038,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,1,2039,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2026,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2027,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2028,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2029,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2031,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2032,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2033,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2034,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2036,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2037,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2038,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,1,2039,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,1,2026,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,1,2027,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,1,2028,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,1,2029,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,1,2031,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,1,2032,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,1,2033,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,1,2034,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,1,2036,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,1,2037,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,1,2038,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Avg,1,2039,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,1,2026,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,1,2027,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,1,2028,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,1,2029,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,1,2031,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,1,2032,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,1,2033,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,1,2034,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,1,2036,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,1,2037,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,1,2038,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Inf,1,2039,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,1,2026,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,1,2027,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,1,2028,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,1,2029,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,1,2031,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,1,2032,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,1,2033,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,1,2034,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,1,2036,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,1,2037,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,1,2038,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Opt,1,2039,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2026,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2027,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2028,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2029,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2031,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2032,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2033,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2034,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2036,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2037,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2038,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_PV_Utility_Tracking,1,2039,0.001,,MEUR/PJ,interpolated,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,1,2026,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,1,2027,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,1,2028,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,1,2029,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,1,2031,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,1,2032,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,1,2033,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,1,2034,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,1,2036,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,1,2037,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,1,2038,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,1,2039,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,1,2026,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,1,2027,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,1,2028,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,1,2029,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,1,2031,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,1,2032,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,1,2033,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,1,2034,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,1,2036,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,1,2037,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,1,2038,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,1,2039,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,1,2026,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,1,2027,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,1,2028,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,1,2029,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,1,2031,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,1,2032,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,1,2033,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,1,2034,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,1,2036,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,1,2037,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,1,2038,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,1,2039,0.1092,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2026,0.05,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2027,0.05,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2028,0.05,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2029,0.05,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2031,0.05,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2032,0.05,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2033,0.05,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2034,0.05,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2036,0.05,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2037,0.05,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2038,0.05,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2039,0.05,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2026,0.0417,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2027,0.0417,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2028,0.0417,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2029,0.0417,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2031,0.0417,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2032,0.0417,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2033,0.0417,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2034,0.0417,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2036,0.0417,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2037,0.0417,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2038,0.0417,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2039,0.0417,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2026,0.0694,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2027,0.0694,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2028,0.0694,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2029,0.0694,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2031,0.0694,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2032,0.0694,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2033,0.0694,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2034,0.0694,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2036,0.0694,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2037,0.0694,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2038,0.0694,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2039,0.0694,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Biogas,1,2026,5.01937,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2027,5.07564,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2028,5.13191,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2029,5.18818,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2031,5.30072,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2032,5.35699,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2033,5.41326,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2034,5.46953,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2036,5.58208,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2037,5.63835,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2038,5.69462,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2039,5.75089,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Coal_Lignite,1,2026,1.3293,,MEUR/PJ,interpolated,,
World,R_Coal_Lignite,1,2027,1.31587,,MEUR/PJ,interpolated,,
World,R_Coal_Lignite,1,2028,1.30245,,MEUR/PJ,interpolated,,
World,R_Coal_Lignite,1,2029,1.28902,,MEUR/PJ,interpolated,,
World,R_Coal_Lignite,1,2031,1.26283,,MEUR/PJ,interpolated,,
World,R_Coal_Lignite,1,2032,1.25008,,MEUR/PJ,interpolated,,
World,R_Coal_Lignite,1,2033,1.23732,,MEUR/PJ,interpolated,,
World,R_Coal_Lignite,1,2034,1.22457,,MEUR/PJ,interpolated,,
World,R_Coal_Lignite,1,2036,1.19969,,MEUR/PJ,interpolated,,
World,R_Coal_Lignite,1,2037,1.18757,,MEUR/PJ,interpolated,,
World,R_Coal_Lignite,1,2038,1.17546,,MEUR/PJ,interpolated,,
World,R_Coal_Lignite,1,2039,1.16334,,MEUR/PJ,interpolated,,
World,R_Grass,1,2026,3.28189,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2027,3.31869,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2028,3.35548,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2029,3.39227,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2031,3.46586,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2032,3.50265,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2033,3.53944,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2034,3.57623,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2036,3.64982,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2037,3.68661,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2038,3.7234,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2039,3.7602,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Nuclear,1,2026,0.722222,,MEUR/PJ,interpolated,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2027,0.722222,,MEUR/PJ,interpolated,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2028,0.722222,,MEUR/PJ,interpolated,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2029,0.722222,,MEUR/PJ,interpolated,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2031,0.722222,,MEUR/PJ,interpolated,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2032,0.722222,,MEUR/PJ,interpolated,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2033,0.722222,,MEUR/PJ,interpolated,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2034,0.722222,,MEUR/PJ,interpolated,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2036,0.722222,,MEUR/PJ,interpolated,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2037,0.722222,,MEUR/PJ,interpolated,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2038,0.722222,,MEUR/PJ,interpolated,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2039,0.722222,,MEUR/PJ,interpolated,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Paper_Cardboard,1,2026,8.97588,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2027,9.07651,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2028,9.17714,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2029,9.27776,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2031,9.47902,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2032,9.57964,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2033,9.68027,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2034,9.78089,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
